partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,combined_cover,1,1,0,0,8024.140612,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8024.140612,8024.140612,8024.140612,8024.140612,8024.140612,1,29690.703060088377,29690.703060088377,29690.703060088377,29690.703060088377,29690.703060088377,1,326.0,326,326,326,326,1,313.0,313,313,313,313,1,26.0,26,26,26,26,1,78.0,78.0,78.0,78.0,78.0,1,9.0,9,9,9,9,1,774.6752969999998,774.6752969999998,774.6752969999998,774.6752969999998,774.6752969999998,1,28.0,28,28,28,28,1,5938.140612017675,5938.140612017675,5938.140612017675,5938.140612017675,5938.140612017675,1,1630.0,1630.0,1630.0,1630.0,1630.0,1,117.0,117.0,117.0,117.0,117.0,1,26.0,26.0,26.0,26.0,26.0,1,2.5150026000337675,2.5150026000337675,2.5150026000337675,2.5150026000337675,2.5150026000337675
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,coverage,1,1,0,0,8091.065478,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8091.065478,8091.065478,8091.065478,8091.065478,8091.065478,1,29860.3273997324,29860.3273997324,29860.3273997324,29860.3273997324,29860.3273997324,1,326.0,326,326,326,326,1,313.0,313,313,313,313,1,37.0,37,37,37,37,1,111.0,111.0,111.0,111.0,111.0,1,9.0,9,9,9,9,1,774.6752970000007,774.6752970000007,774.6752970000007,774.6752970000007,774.6752970000007,1,28.0,28,28,28,28,1,5972.06547994648,5972.06547994648,5972.06547994648,5972.06547994648,5972.06547994648,1,1630.0,1630.0,1630.0,1630.0,1630.0,1,150.0,150.0,150.0,150.0,150.0,1,26.0,26.0,26.0,26.0,26.0,1,2.2878784999484196,2.2878784999484196,2.2878784999484196,2.2878784999484196,2.2878784999484196
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,current,1,1,0,0,11184.077844,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,11184.077844,11184.077844,11184.077844,11184.077844,11184.077844,1,43570.38922615082,43570.38922615082,43570.38922615082,43570.38922615082,43570.38922615082,1,369.0,369,369,369,369,1,350.0,350,350,350,350,1,70.0,70,70,70,70,1,210.0,210.0,210.0,210.0,210.0,1,12.0,12,12,12,12,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8714.077845230164,8714.077845230164,8714.077845230164,8714.077845230164,8714.077845230164,1,1845.0,1845.0,1845.0,1845.0,1845.0,1,249.0,249.0,249.0,249.0,249.0,1,26.0,26.0,26.0,26.0,26.0,1,2.5288504000054672,2.5288504000054672,2.5288504000054672,2.5288504000054672,2.5288504000054672
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,local_cover,1,1,0,0,11101.14529,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,11101.14529,11101.14529,11101.14529,11101.14529,11101.14529,1,43290.726449587026,43290.726449587026,43290.726449587026,43290.726449587026,43290.726449587026,1,369.0,369,369,369,369,1,350.0,350,350,350,350,1,61.0,61,61,61,61,1,183.0,183.0,183.0,183.0,183.0,1,12.0,12,12,12,12,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8658.145289917406,8658.145289917406,8658.145289917406,8658.145289917406,8658.145289917406,1,1845.0,1845.0,1845.0,1845.0,1845.0,1,222.0,222.0,222.0,222.0,222.0,1,26.0,26.0,26.0,26.0,26.0,1,2.527844100026414,2.527844100026414,2.527844100026414,2.527844100026414,2.527844100026414
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,combined_cover,2,2,0,0,9169.512701,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,9169.512701,9169.512701,9561.8391634,9610.8799712,9659.920779,2,35945.063506385166,35945.063506385166,37028.695820035035,37164.14985924126,37299.603898447494,2,278.0,278.0,306.8,310.40000000000003,314,2,259.5,259.5,291.9,295.95,300,2,87.0,87.0,88.60000000000001,88.8,89,2,261.0,261.0,265.8,266.4,267.0,2,10.5,10.5,13.299999999999999,13.649999999999999,14,2,1673.1808789999995,1673.1808789999995,3011.7255821999993,3179.043670099999,3346.361757999999,2,49.0,49.0,88.2,93.1,98,2,7189.012701277033,7189.012701277033,7405.7391640070055,7432.829971848252,7459.920779689499,2,1390.0,1390.0,1534.0,1552.0,1570.0,2,303.0,303.0,305.40000000000003,305.7,306.0,2,28.0,28.0,29.6,29.8,30.0,2,3.1666050999774598,3.1666050999774598,3.463585979945492,3.500708589941496,3.5378311999375
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,coverage,2,2,0,0,8851.846869,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,8851.846869,8851.846869,9261.8206754,9313.0674012,9364.314127,2,35001.73433830886,35001.73433830886,36065.60336873197,36198.58699753486,36331.57062633775,2,278.0,278.0,306.8,310.40000000000003,314,2,259.5,259.5,291.9,295.95,300,2,44.0,44.0,49.599999999999994,50.3,51,2,132.0,132.0,148.8,150.9,153.0,2,10.5,10.5,13.299999999999999,13.649999999999999,14,2,1673.180879,1673.180879,3011.7255822,3179.0436701,3346.361758,2,49.0,49.0,88.2,93.1,98,2,7000.346867661772,7000.346867661772,7213.120673746395,7239.7173995069725,7266.3141252675505,2,1390.0,1390.0,1534.0,1552.0,1570.0,2,174.0,174.0,193.20000000000002,195.6,198.0,2,28.0,28.0,29.6,29.8,30.0,2,2.490931849984918,2.490931849984918,2.534413409989793,2.5398486049904023,2.5452837999910116
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,current,2,2,0,0,10458.2598415,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,10458.2598415,10458.2598415,11248.2406339,11346.98823295,11445.735832,2,42113.799215375955,42113.799215375955,45229.70317682561,45619.19117200682,46008.67916718803,2,305.0,305.0,326.6,329.3,332,2,281.5,281.5,305.1,308.05,311,2,53.0,53.0,63.4,64.7,66,2,159.0,159.0,190.20000000000002,194.1,198.0,2,8.0,8.0,10.4,10.7,11,2,1679.006304,1679.006304,3022.2113472,3190.1119776,3358.012608,2,49.0,49.0,88.2,93.1,98,2,8422.759843075191,8422.759843075191,9045.940635365123,9123.838234401364,9201.735833437606,2,1525.0,1525.0,1633.0,1646.5,1660.0,2,201.0,201.0,234.60000000000002,238.8,243.0,2,28.0,28.0,29.6,29.8,30.0,2,2.3257720000110567,2.3257720000110567,2.4961974400095643,2.5175006200093777,2.538803800009191
development,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,local_cover,2,2,0,0,10560.1868465,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,10560.1868465,10560.1868465,11014.0539725,11070.78736325,11127.520754,2,42353.4342435032,42353.4342435032,44364.76987042315,44616.18682378815,44867.60377715314,2,305.0,305.0,326.6,329.3,332,2,281.5,281.5,305.1,308.05,311,2,71.0,71.0,99.0,102.49999999999999,106,2,213.0,213.0,297.0,307.49999999999994,318.0,2,8.0,8.0,10.4,10.7,11,2,1678.5023190000002,1678.5023190000002,3021.3041742000005,3189.1544061,3357.0046380000003,2,49.0,49.0,88.2,93.1,98,2,8470.68684870064,8470.68684870064,8872.95397408463,8923.23736475763,8973.520755430629,2,1525.0,1525.0,1633.0,1646.5,1660.0,2,255.0,255.0,336.6,346.8,357.0,2,28.0,28.0,29.6,29.8,30.0,2,2.902505850070156,2.902505850070156,3.0914785300614316,3.1151001150603403,3.13872170005925
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,combined_cover,1,1,0,0,8892.197133,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8892.197133,8892.197133,8892.197133,8892.197133,8892.197133,1,34360.98567237207,34360.98567237207,34360.98567237207,34360.98567237207,34360.98567237207,1,300.0,300,300,300,300,1,287.0,287,287,287,287,1,56.0,56,56,56,56,1,168.0,168.0,168.0,168.0,168.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,6872.197134474414,6872.197134474414,6872.197134474414,6872.197134474414,6872.197134474414,1,1500.0,1500.0,1500.0,1500.0,1500.0,1,207.0,207.0,207.0,207.0,207.0,1,26.0,26.0,26.0,26.0,26.0,1,2.5680806000018492,2.5680806000018492,2.5680806000018492,2.5680806000018492,2.5680806000018492
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,coverage,1,1,0,0,8985.059776,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8985.059776,8985.059776,8985.059776,8985.059776,8985.059776,1,34675.29889560816,34675.29889560816,34675.29889560816,34675.29889560816,34675.29889560816,1,300.0,300,300,300,300,1,287.0,287,287,287,287,1,66.0,66,66,66,66,1,198.0,198.0,198.0,198.0,198.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,6935.059779121632,6935.059779121632,6935.059779121632,6935.059779121632,6935.059779121632,1,1500.0,1500.0,1500.0,1500.0,1500.0,1,237.0,237.0,237.0,237.0,237.0,1,26.0,26.0,26.0,26.0,26.0,1,2.204039099975489,2.204039099975489,2.204039099975489,2.204039099975489,2.204039099975489
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,current,1,1,0,0,10805.386303,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,10805.386303,10805.386303,10805.386303,10805.386303,10805.386303,1,42306.93152708564,42306.93152708564,42306.93152708564,42306.93152708564,42306.93152708564,1,353.0,353,353,353,353,1,331.0,331,331,331,331,1,61.0,61,61,61,61,1,183.0,183.0,183.0,183.0,183.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8461.386305417127,8461.386305417127,8461.386305417127,8461.386305417127,8461.386305417127,1,1765.0,1765.0,1765.0,1765.0,1765.0,1,222.0,222.0,222.0,222.0,222.0,1,26.0,26.0,26.0,26.0,26.0,1,2.2740554000483826,2.2740554000483826,2.2740554000483826,2.2740554000483826,2.2740554000483826
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,local_cover,1,1,0,0,10732.186187,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,10732.186187,10732.186187,10732.186187,10732.186187,10732.186187,1,42105.93092521343,42105.93092521343,42105.93092521343,42105.93092521343,42105.93092521343,1,353.0,353,353,353,353,1,331.0,331,331,331,331,1,50.0,50,50,50,50,1,150.0,150.0,150.0,150.0,150.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8421.186185042687,8421.186185042687,8421.186185042687,8421.186185042687,8421.186185042687,1,1765.0,1765.0,1765.0,1765.0,1765.0,1,189.0,189.0,189.0,189.0,189.0,1,26.0,26.0,26.0,26.0,26.0,1,2.400045800022781,2.400045800022781,2.400045800022781,2.400045800022781,2.400045800022781
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,combined_cover,1,1,0,0,9295.871783,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,9295.871783,9295.871783,9295.871783,9295.871783,9295.871783,1,34359.35892566729,34359.35892566729,34359.35892566729,34359.35892566729,34359.35892566729,1,398.0,398,398,398,398,1,378.0,378,378,378,378,1,2.0,2,2,2,2,1,6.0,6.0,6.0,6.0,6.0,1,7.0,7,7,7,7,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,6871.871785133459,6871.871785133459,6871.871785133459,6871.871785133459,6871.871785133459,1,1990.0,1990.0,1990.0,1990.0,1990.0,1,36.0,36.0,36.0,36.0,36.0,1,20.0,20.0,20.0,20.0,20.0,1,2.2269565999740735,2.2269565999740735,2.2269565999740735,2.2269565999740735,2.2269565999740735
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,coverage,1,1,0,0,9302.769184,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,9302.769184,9302.769184,9302.769184,9302.769184,9302.769184,1,34378.84593271544,34378.84593271544,34378.84593271544,34378.84593271544,34378.84593271544,1,398.0,398,398,398,398,1,378.0,378,378,378,378,1,3.0,3,3,3,3,1,9.0,9.0,9.0,9.0,9.0,1,7.0,7,7,7,7,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,6875.769186543088,6875.769186543088,6875.769186543088,6875.769186543088,6875.769186543088,1,1990.0,1990.0,1990.0,1990.0,1990.0,1,39.0,39.0,39.0,39.0,39.0,1,20.0,20.0,20.0,20.0,20.0,1,1.8161566000198945,1.8161566000198945,1.8161566000198945,1.8161566000198945,1.8161566000198945
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,current,1,1,0,0,11363.997684,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,11363.997684,11363.997684,11363.997684,11363.997684,11363.997684,1,41379.98842733458,41379.98842733458,41379.98842733458,41379.98842733458,41379.98842733458,1,479.0,479,479,479,479,1,454.0,454,454,454,454,1,63.0,63,63,63,63,1,189.0,189.0,189.0,189.0,189.0,1,7.0,7,7,7,7,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8275.997685466917,8275.997685466917,8275.997685466917,8275.997685466917,8275.997685466917,1,2395.0,2395.0,2395.0,2395.0,2395.0,1,219.0,219.0,219.0,219.0,219.0,1,20.0,20.0,20.0,20.0,20.0,1,2.0285814999369904,2.0285814999369904,2.0285814999369904,2.0285814999369904,2.0285814999369904
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,local_cover,1,1,0,0,11250.119209,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,11250.119209,11250.119209,11250.119209,11250.119209,11250.119209,1,40975.5960522914,40975.5960522914,40975.5960522914,40975.5960522914,40975.5960522914,1,479.0,479,479,479,479,1,454.0,454,454,454,454,1,52.0,52,52,52,52,1,156.0,156.0,156.0,156.0,156.0,1,7.0,7,7,7,7,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8195.11921045828,8195.11921045828,8195.11921045828,8195.11921045828,8195.11921045828,1,2395.0,2395.0,2395.0,2395.0,2395.0,1,186.0,186.0,186.0,186.0,186.0,1,20.0,20.0,20.0,20.0,20.0,1,2.4771596000064164,2.4771596000064164,2.4771596000064164,2.4771596000064164,2.4771596000064164
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,combined_cover,2,2,0,0,9416.3162925,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,9416.3162925,9416.3162925,10139.852367300002,10230.29437665,10320.736386,2,35549.081466481046,35549.081466481046,38864.761827985945,39279.22187317406,39693.68191836218,2,319.0,319.0,340.6,343.3,346,2,303.0,303.0,323.8,326.40000000000003,329,2,114.5,114.5,174.9,182.45,190,2,343.5,343.5,524.7,547.35,570.0,2,10.5,10.5,13.299999999999999,13.649999999999999,14,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,2,7109.81629329621,7109.81629329621,7772.952365597191,7855.844374634813,7938.736383672435,2,1595.0,1595.0,1703.0,1716.5,1730.0,2,382.5,382.5,568.5,591.75,615.0,2,26.0,26.0,29.2,29.6,30.0,2,3.001330049999524,3.001330049999524,3.6267625700333155,3.7049416350375393,3.7831207000417635
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,coverage,2,2,0,0,8899.951487499999,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,8899.951487499999,8899.951487499999,9223.5491431,9263.99885005,9304.448557,2,33867.257438891334,33867.257438891334,35879.24570469472,36130.744237920146,36382.24277114557,2,319.0,319.0,340.6,343.3,346,2,303.0,303.0,323.8,326.40000000000003,329,2,54.5,54.5,68.5,70.25,72,2,163.5,163.5,205.5,210.75,216.0,2,10.5,10.5,13.299999999999999,13.649999999999999,14,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,2,6773.451487778267,6773.451487778267,7175.849140938944,7226.148847584029,7276.448554229113,2,1595.0,1595.0,1703.0,1716.5,1730.0,2,202.5,202.5,249.3,255.15,261.0,2,26.0,26.0,29.2,29.6,30.0,2,2.490331200067885,2.490331200067885,2.8849528800928965,2.934280590096023,2.9836083000991493
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,current,2,2,0,0,10958.263812000001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,10958.263812000001,10958.263812000001,11264.1920928,11302.4331279,11340.674163,2,42961.31906669992,42961.31906669992,43334.960466301,43381.66564125114,43428.37081620128,2,364.0,364.0,401.6,406.3,411,2,341.5,341.5,379.5,384.24999999999994,389,2,46.5,46.5,50.900000000000006,51.45,52,2,139.5,139.5,152.7,154.35,156.0,2,9.5,9.5,9.9,9.950000000000001,10,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,2,8592.263813339985,8592.263813339985,8666.992093260202,8676.33312825023,8685.674163240255,2,1820.0,1820.0,2008.0,2031.5,2055.0,2,178.5,178.5,186.89999999999998,187.95,189.0,2,26.0,26.0,29.2,29.6,30.0,2,2.25067024998134,2.25067024998134,2.2696702100220136,2.272045205027098,2.274420200032182
development,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,local_cover,2,2,0,0,10951.4666595,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,2,10951.4666595,10951.4666595,11252.224114300001,11289.81879615,11327.413478,2,42957.33330428433,42957.33330428433,43317.12056680276,43362.093974617565,43407.06738243237,2,364.0,364.0,401.6,406.3,411,2,341.5,341.5,379.5,384.24999999999994,389,2,44.5,44.5,48.1,48.55,49,2,133.5,133.5,144.3,145.65,147.0,2,9.5,9.5,9.9,9.950000000000001,10,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0,2,8591.466660856866,8591.466660856866,8663.424113360554,8672.418794923513,8681.413476486474,2,1820.0,1820.0,2008.0,2031.5,2055.0,2,172.5,172.5,178.5,179.25,180.0,2,26.0,26.0,29.2,29.6,30.0,2,2.3702403999632224,2.3702403999632224,2.440523279993795,2.4493086399976165,2.458094000001438
development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,combined_cover,1,1,0,0,9312.00065,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,9312.00065,9312.00065,9312.00065,9312.00065,9312.00065,1,36730.003249752874,36730.003249752874,36730.003249752874,36730.003249752874,36730.003249752874,1,274.0,274,274,274,274,1,253.0,253,253,253,253,1,96.0,96,96,96,96,1,288.0,288.0,288.0,288.0,288.0,1,10.0,10,10,10,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,7346.000649950574,7346.000649950574,7346.000649950574,7346.000649950574,7346.000649950574,1,1370.0,1370.0,1370.0,1370.0,1370.0,1,321.0,321.0,321.0,321.0,321.0,1,22.0,22.0,22.0,22.0,22.0,1,2.677404399961233,2.677404399961233,2.677404399961233,2.677404399961233,2.677404399961233
development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,coverage,1,1,0,0,8863.210717,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,8863.210717,8863.210717,8863.210717,8863.210717,8863.210717,1,35356.05358366296,35356.05358366296,35356.05358366296,35356.05358366296,35356.05358366296,1,274.0,274,274,274,274,1,253.0,253,253,253,253,1,38.0,38,38,38,38,1,114.0,114.0,114.0,114.0,114.0,1,10.0,10,10,10,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,7071.210716732591,7071.210716732591,7071.210716732591,7071.210716732591,7071.210716732591,1,1370.0,1370.0,1370.0,1370.0,1370.0,1,147.0,147.0,147.0,147.0,147.0,1,22.0,22.0,22.0,22.0,22.0,1,2.0217099000001326,2.0217099000001326,2.0217099000001326,2.0217099000001326,2.0217099000001326
development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,current,1,1,0,0,10163.998628,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,10163.998628,10163.998628,10163.998628,10163.998628,10163.998628,1,40224.99313522636,40224.99313522636,40224.99313522636,40224.99313522636,40224.99313522636,1,325.0,325,325,325,325,1,298.0,298,298,298,298,1,47.0,47,47,47,47,1,141.0,141.0,141.0,141.0,141.0,1,10.0,10,10,10,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8044.998627045272,8044.998627045272,8044.998627045272,8044.998627045272,8044.998627045272,1,1625.0,1625.0,1625.0,1625.0,1625.0,1,174.0,174.0,174.0,174.0,174.0,1,22.0,22.0,22.0,22.0,22.0,1,2.3695322000421584,2.3695322000421584,2.3695322000421584,2.3695322000421584,2.3695322000421584
development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,local_cover,1,1,0,0,10425.974136,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,10425.974136,10425.974136,10425.974136,10425.974136,10425.974136,1,40799.87068210606,40799.87068210606,40799.87068210606,40799.87068210606,40799.87068210606,1,325.0,325,325,325,325,1,298.0,298,298,298,298,1,96.0,96,96,96,96,1,288.0,288.0,288.0,288.0,288.0,1,10.0,10,10,10,10,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,8159.974136421212,8159.974136421212,8159.974136421212,8159.974136421212,8159.974136421212,1,1625.0,1625.0,1625.0,1625.0,1625.0,1,321.0,321.0,321.0,321.0,321.0,1,22.0,22.0,22.0,22.0,22.0,1,2.81209060002584,2.81209060002584,2.81209060002584,2.81209060002584,2.81209060002584
development,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,combined_cover,1,1,0,0,9587.376589,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,1,9587.376589,9587.376589,9587.376589,9587.376589,9587.376589,1,37296.882943072706,37296.882943072706,37296.882943072706,37296.882943072706,37296.882943072706,1,298.0,298,298,298,298,1,276.0,276,276,276,276,1,99.0,99,99,99,99,1,297.0,297.0,297.0,297.0,297.0,1,11.0,11,11,11,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,7459.376588614541,7459.376588614541,7459.376588614541,7459.376588614541,7459.376588614541,1,1490.0,1490.0,1490.0,1490.0,1490.0,1,336.0,336.0,336.0,336.0,336.0,1,26.0,26.0,26.0,26.0,26.0,1,3.4129173998953775,3.4129173998953775,3.4129173998953775,3.4129173998953775,3.4129173998953775
