case_id,problem,pool,composition_model,partition,error_mode,variant,mechanism_id,mechanism_status,baseline_complete,candidate_complete,baseline_variant,both_complete,completion_delta,penalized_time_delta_s,completed_time_delta_s,completed_reduction_pct,baseline_total_virtual_time_s,candidate_total_virtual_time_s,walk_distance_m_delta,measures_delta,failed_clear_attempts_delta,failed_clear_cost_s_delta,fallback_targets_delta,movement_s_delta,measurement_s_delta,switch_s_delta,optical_s_delta,laser_s_delta,post_clear_stop_tail_s_delta
p4-refinement-confirmation-round-broad-p4-0034-5aa7d9eb9b0412c0,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1549.3069189999987,-1549.3069189999987,14.582233537933867,10624.620124,9075.313205,-4851.5346105708595,-59,-77,-231.0,2,-970.3069221141714,-295.0,-53.0,-231.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0035-8b28189634ec57f6,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1879.3004610000007,-1879.3004610000007,18.486435912921515,10165.834398,8286.533937,-7736.502313058943,-41,-31,-93.0,1,-1547.300462611789,-205.0,-34.0,-93.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0035-8b28189634ec57f6,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1779.2623570000014,-1779.2623570000014,17.502374004341924,10165.834398,8386.572041,-7276.311792151791,-41,-28,-84.0,1,-1455.2623584303583,-205.0,-35.0,-84.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0036-751eecd27215fb16,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1968.3071789999995,-1968.3071789999995,19.95259966691393,9864.91591,7896.608731,-7981.535895071705,-54,-18,-54.0,2,-1596.3071790143413,-270.0,-48.0,-54.0,0.0,975.9237890000004
p4-refinement-confirmation-round-broad-p4-0036-751eecd27215fb16,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1918.5751709999995,-1918.5751709999995,19.448469591668314,9864.91591,7946.340739,-7837.875856169947,-54,-11,-33.0,2,-1567.5751712339897,-270.0,-48.0,-33.0,0.0,975.8902459999999
p4-refinement-confirmation-round-broad-p4-0037-934d1a62e39cf2d6,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2623.599422000001,-2623.599422000001,25.55055295206392,10268.268663,7644.669241,-11247.997110980283,-48,-32,-96.0,4,-2249.5994221960564,-240.0,-38.0,-96.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0037-934d1a62e39cf2d6,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2418.0605670000004,-2418.0605670000004,23.54886345848234,10268.268663,7850.208096,-10595.302831797824,-48,-7,-21.0,4,-2119.0605663595643,-240.0,-38.0,-21.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0038-588cfc0d87da7bc6,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-960.7986870000004,-960.7986870000004,9.125773154654489,10528.408615,9567.609928,-5158.993425234927,-24,70,210.0,2,-1031.7986850469852,-120.0,-19.0,210.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0038-588cfc0d87da7bc6,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1070.3554980000008,-1070.3554980000008,10.16635597211764,10528.408615,9458.053117,-5481.777491316854,-24,55,165.0,2,-1096.3554982633705,-120.0,-19.0,165.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0039-d018f065ee364f01,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2174.7642689999993,-2174.7642689999993,20.57112682405441,10571.925824,8397.161555,-8248.821357514142,-47,-82,-246.0,-1,-1649.7642715028278,-235.0,-44.0,-246.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0039-d018f065ee364f01,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2052.5294780000004,-2052.5294780000004,19.414906159674548,10571.925824,8519.396346,-7802.647401343849,-47,-71,-213.0,-1,-1560.5294802687695,-235.0,-44.0,-213.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0040-4bfcfae46248dadf,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-57.36555600000065,-57.36555600000065,0.5889312966632784,9740.619377,9683.253821,328.17222908279655,-33,24,72.0,3,65.63444581655949,-165.0,-30.0,72.0,0.0,-909.4106640000009
p4-refinement-confirmation-round-broad-p4-0040-4bfcfae46248dadf,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-12.040338000000702,-12.040338000000702,0.12360957280017432,9740.619377,9728.579039,479.79831833070784,-33,29,87.0,3,95.95966366614175,-165.0,-30.0,87.0,0.0,-909.4106640000009
p4-refinement-confirmation-round-broad-p4-0041-d0535d40d176c5cc,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2413.8355850000007,-2413.8355850000007,18.98680140560329,12713.229224,10299.393639,-9849.177952236241,-58,-35,-105.0,0,-1969.8355904472483,-290.0,-49.0,-105.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0041-d0535d40d176c5cc,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2218.0325470000007,-2218.0325470000007,17.446649532699407,12713.229224,10495.196677,-8810.16273963698,-58,-39,-117.0,0,-1762.032547927396,-290.0,-49.0,-117.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0042-709d6306a2563a48,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1401.297290999999,-1401.297290999999,12.911792225861774,10852.848826,9451.551535,-5931.486455833248,3,-79,-237.0,0,-1186.2972911666493,15.0,7.0,-237.0,0.0,-1209.3344770000003
p4-refinement-confirmation-round-broad-p4-0042-709d6306a2563a48,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1290.3731150000003,-1290.3731150000003,11.88971795044886,10852.848826,9562.475711,-5571.865571442635,3,-66,-198.0,0,-1114.3731142885263,15.0,7.0,-198.0,0.0,-1209.3344770000003
p4-refinement-confirmation-round-broad-p4-0043-b5331a24d8364962,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-3004.814453000001,-3004.814453000001,25.766055896422614,11661.910791,8657.096338,-12984.072274910464,-36,-67,-201.0,-1,-2596.8144549820936,-180.0,-27.0,-201.0,0.0,1006.5611969999991
p4-refinement-confirmation-round-broad-p4-0043-b5331a24d8364962,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_150,broad_or_stress_assumption,True,True,current,True,0,-2332.994133,-2332.994133,20.005247637466688,11661.910791,9328.916658,-10614.97067995085,-36,-1,-3.0,-1,-2122.9941359901704,-180.0,-27.0,-3.0,0.0,1002.9919740000005
p4-refinement-confirmation-round-broad-p4-0044-207ba831694dbc7f,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1374.170994,-1374.170994,12.529427630400214,10967.548036,9593.377042,-6155.854980228949,-31,12,36.0,2,-1231.1709960457893,-155.0,-24.0,36.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0044-207ba831694dbc7f,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_150,broad_or_stress_assumption,True,True,current,True,0,-1058.6006080000006,-1058.6006080000006,9.652117360464148,10967.548036,9908.947428,-4938.003050962419,-31,36,108.0,2,-987.6006101924831,-155.0,-24.0,108.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0045-987a585bdf5d0d2a,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-375.35870700000123,-375.35870700000123,3.541276924972139,10599.529914,10224.171207,-3351.7935256405035,19,60,180.0,1,-670.3587051281011,95.0,20.0,180.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0045-987a585bdf5d0d2a,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-497.5689710000006,-497.5689710000006,4.69425507581053,10599.529914,10101.960943,-3452.844852855873,19,26,78.0,1,-690.5689705711748,95.0,20.0,78.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0046-9dd4abca08fa17b3,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-3832.164079,-3832.164079,29.172167032169106,13136.370962,9304.206883,-14710.820418213858,-68,-163,-489.0,1,-2942.1640836427723,-340.0,-61.0,-489.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0046-9dd4abca08fa17b3,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-3012.087568000001,-3012.087568000001,22.929373543980773,13136.370962,10124.283394,-11375.437862749706,-68,-112,-336.0,2,-2275.087572549942,-340.0,-61.0,-336.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0047-02641fefa60f42f2,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1387.7680540000001,-1387.7680540000001,13.582847270579137,10217.062935,8829.294881,-3463.8402667387927,-86,-62,-186.0,3,-692.7680533477587,-430.0,-79.0,-186.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0047-02641fefa60f42f2,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_min__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1231.9253960000005,-1231.9253960000005,12.057529681841002,10217.062935,8985.137539,-2939.626980916546,-86,-45,-135.0,3,-587.9253961833092,-430.0,-79.0,-135.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0048-6e49a29e6e6d48a6,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2087.2519460000003,-2087.2519460000003,19.130720249067792,10910.472365,8823.220419,-9056.259709025057,-48,2,6.0,0,-1811.2519418050115,-240.0,-42.0,6.0,0.0,1002.8005479999993
p4-refinement-confirmation-round-broad-p4-0048-6e49a29e6e6d48a6,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_max__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2075.4408110000004,-2075.4408110000004,19.02246522027647,10910.472365,8835.031554,-9042.204062120865,-48,5,15.0,0,-1808.4408124241736,-240.0,-42.0,15.0,0.0,1004.5413729999991
p4-refinement-confirmation-round-broad-p4-0049-0276482870baa35e,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2446.6905739999993,-2446.6905739999993,23.27040238953445,10514.173898,8067.483324,-10558.452890973895,-47,-20,-60.0,-1,-2111.69057819478,-235.0,-40.0,-60.0,0.0,1091.8048399999998
p4-refinement-confirmation-round-broad-p4-0049-0276482870baa35e,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_max__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2466.380616999999,-2466.380616999999,23.45767381181657,10514.173898,8047.793281,-10641.903104980778,-47,-21,-63.0,-1,-2128.3806209961567,-235.0,-40.0,-63.0,0.0,1091.8048399999998
p4-refinement-confirmation-round-broad-p4-0050-f063734687b3673d,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1369.0302479999991,-1369.0302479999991,13.958540091997973,9807.832617,8438.802369,-4910.151243153436,-54,-23,-69.0,0,-982.0302486306873,-270.0,-48.0,-69.0,0.0,-2046.5763819999993
p4-refinement-confirmation-round-broad-p4-0050-f063734687b3673d,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_max__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1251.3953399999991,-1251.3953399999991,12.759142502401039,9807.832617,8556.437277,-4516.976695455771,-54,-10,-30.0,0,-903.3953390911538,-270.0,-48.0,-30.0,0.0,-2044.1721099999995
p4-refinement-confirmation-round-broad-p4-0051-934e1e06d4c63f8b,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-2254.4945000000007,-2254.4945000000007,20.025123569774255,11258.330028,9003.835528,-8932.472513055778,-64,-30,-90.0,0,-1786.4945026111563,-320.0,-58.0,-90.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0051-934e1e06d4c63f8b,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_mixed__noise_deterministic__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1558.8256409999995,-1558.8256409999995,13.845975709746707,11258.330028,9699.504387,-6139.128216207391,-64,16,48.0,0,-1227.8256432414792,-320.0,-59.0,48.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0052-cf2d7c90b3ef06ed,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1000.8883420000002,-1000.8883420000002,9.210486207515205,10866.835034,9865.946692,-5359.441691710468,-25,70,210.0,0,-1071.8883383420944,-125.0,-14.0,210.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0052-cf2d7c90b3ef06ed,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_mixed__noise_correlated__scale_300,broad_or_stress_assumption,True,True,current,True,0,-232.70477199999914,-232.70477199999914,2.1414217780238287,10866.835034,10634.130262,-2673.5238510374475,-25,147,441.0,0,-534.7047702074906,-125.0,-14.0,441.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0053-952f42d63a0923e1,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1800.7504719999997,-1800.7504719999997,17.93522896842437,10040.298204,8239.547732,-7033.752360270966,-53,-28,-84.0,0,-1406.7504720541929,-265.0,-45.0,-84.0,0.0,-1835.612297999999
p4-refinement-confirmation-round-broad-p4-0053-952f42d63a0923e1,4,broad,broad_joint,confirmation,extreme,coverage,assumption__radius_mixed__noise_extreme__scale_300,broad_or_stress_assumption,True,True,current,True,0,-1724.531226000001,-1724.531226000001,17.176095679239456,10040.298204,8315.766978,-6772.656123415945,-53,-20,-60.0,0,-1354.531224683189,-265.0,-45.0,-60.0,0.0,-1834.0663710000008
p4-refinement-confirmation-round-broad-p4-0054-c45939b15eab6847,4,broad,broad_joint,confirmation,deterministic,combined_cover,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2816.65279,-2816.65279,24.550938649817233,11472.688805,8656.036015,-11218.263961509365,-37,-119,-357.0,-7,-2243.652792301873,-185.0,-31.0,-357.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0054-c45939b15eab6847,4,broad,broad_joint,confirmation,deterministic,coverage,assumption__radius_min__noise_deterministic__scale_75,broad_or_stress_assumption,True,True,current,True,0,-2525.531783999999,-2525.531783999999,22.013425334951364,11472.688805,8947.157021,-10227.658926896358,-37,-88,-264.0,-7,-2045.5317853792722,-185.0,-31.0,-264.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0055-0db9e26b70fc2672,4,broad,broad_joint,confirmation,correlated,combined_cover,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-1295.6755059999996,-1295.6755059999996,12.283054866319004,10548.479349,9252.803843,-5233.37752717056,-38,-10,-30.0,3,-1046.675505434112,-190.0,-29.0,-30.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0055-0db9e26b70fc2672,4,broad,broad_joint,confirmation,correlated,coverage,assumption__radius_min__noise_correlated__scale_75,broad_or_stress_assumption,True,True,current,True,0,-450.1339189999999,-450.1339189999999,4.2672872942835385,10548.479349,10098.34543,-2460.6695999910226,-38,87,261.0,3,-492.1339199982049,-190.0,-29.0,261.0,0.0,0.0
p4-refinement-confirmation-round-broad-p4-0056-ada5f9a6610ea7d9,4,broad,broad_joint,confirmation,extreme,combined_cover,assumption__radius_min__noise_extreme__scale_75,broad_or_stress_assumption,True,True,current,True,0,-459.8511490000001,-459.8511490000001,4.122964992185298,11153.409012,10693.557863,-2394.255768189003,-50,104,312.0,2,-478.85115363779914,-250.0,-43.0,312.0,0.0,0.0
