partition,pool,composition_model,mechanism_id,variant,n,complete,failures,hull_violations,penalized_time_mean_s,interpretation,total_virtual_time_s_n,total_virtual_time_s_mean,total_virtual_time_s_median,total_virtual_time_s_p90,total_virtual_time_s_p95,total_virtual_time_s_max,walk_distance_m_n,walk_distance_m_mean,walk_distance_m_median,walk_distance_m_p90,walk_distance_m_p95,walk_distance_m_max,measures_n,measures_mean,measures_median,measures_p90,measures_p95,measures_max,switches_n,switches_mean,switches_median,switches_p90,switches_p95,switches_max,failed_clear_attempts_n,failed_clear_attempts_mean,failed_clear_attempts_median,failed_clear_attempts_p90,failed_clear_attempts_p95,failed_clear_attempts_max,failed_clear_cost_s_n,failed_clear_cost_s_mean,failed_clear_cost_s_median,failed_clear_cost_s_p90,failed_clear_cost_s_p95,failed_clear_cost_s_max,fallback_targets_n,fallback_targets_mean,fallback_targets_median,fallback_targets_p90,fallback_targets_p95,fallback_targets_max,post_clear_stop_tail_s_n,post_clear_stop_tail_s_mean,post_clear_stop_tail_s_median,post_clear_stop_tail_s_p90,post_clear_stop_tail_s_p95,post_clear_stop_tail_s_max,post_clear_measurements_n,post_clear_measurements_mean,post_clear_measurements_median,post_clear_measurements_p90,post_clear_measurements_p95,post_clear_measurements_max,movement_s_n,movement_s_mean,movement_s_median,movement_s_p90,movement_s_p95,movement_s_max,measurement_s_n,measurement_s_mean,measurement_s_median,measurement_s_p90,measurement_s_p95,measurement_s_max,optical_s_n,optical_s_mean,optical_s_median,optical_s_p90,optical_s_p95,optical_s_max,laser_s_n,laser_s_mean,laser_s_median,laser_s_p90,laser_s_p95,laser_s_max,program_real_time_s_n,program_real_time_s_mean,program_real_time_s_median,program_real_time_s_p90,program_real_time_s_p95,program_real_time_s_max
confirmation,stress,stress_design,assumption__radius_min__noise_extreme__scale_300,current,6,6,0,0,9560.4479285,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9560.4479285,9802.5945825,11162.33696,11284.663643,11406.990326,6,39376.40631276179,41057.97291622966,44999.1848054871,45059.56822216624,45119.951638845385,6,240.5,251.5,292.0,305.0,318,6,216.0,225.5,265.0,278.5,292,6,65.0,55.5,127.0,137.0,147,6,195.0,166.5,381.0,411.0,441.0,6,7.833333333333333,7.5,11.5,12.25,13,6,172.78653483333315,0.0,518.3596044999995,777.5394067499992,1036.719208999999,6,4.0,0.0,12.0,18.0,24,6,7875.281262552358,8211.594583245931,8999.83696109742,9011.913644433249,9023.990327769077,6,1202.5,1257.5,1460.0,1525.0,1590.0,6,238.0,214.5,420.0,448.5,477.0,6,28.666666666666668,28.0,32.0,32.0,32.0,6,3.235448200003399,3.3648451499757357,3.584739450016059,3.6153219250263646,3.6459044000366703
confirmation,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,combined_cover,6,6,0,0,8137.741786333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8137.741786333333,8475.801475,8996.913019,9042.272860000001,9087.632701,6,33682.0422649597,34336.91095961598,37547.065093888494,37770.11429846762,37993.163503046744,6,209.5,219.5,244.5,252.75,261,6,189.66666666666666,198.5,223.5,231.75,240,6,31.666666666666668,27.5,60.5,68.75,77,6,95.0,82.5,181.5,206.25,231.0,6,8.5,8.5,12.5,12.75,13,6,605.3984201666663,0.0,1816.1952604999988,1866.0633077499988,1915.9313549999988,6,17.333333333333332,0.0,52.0,54.0,56,6,6736.408452991941,6867.382191923196,7509.413018777699,7554.022859693524,7598.632700609349,6,1047.5,1097.5,1222.5,1263.75,1305.0,6,136.5,121.5,222.0,246.0,270.0,6,27.666666666666668,28.0,30.0,31.0,32.0,6,3.431840933354882,3.6414181500440463,3.728300800023135,3.7493249500112142,3.7703490999992937
confirmation,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,coverage,6,6,0,0,8495.462265,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8495.462265,8897.35528,9584.7959015,9606.34672025,9627.897539,6,34900.64465828865,35786.77639680819,39526.47950921926,39652.98360656934,39779.48770391941,6,209.5,219.5,244.5,252.75,261,6,189.66666666666666,198.5,223.5,231.75,240,6,69.66666666666667,66.5,128.0,139.5,151,6,209.0,199.5,384.0,418.5,453.0,6,8.333333333333334,8.5,12.0,12.0,12,6,605.6211291666665,0.0,1816.8633874999996,1866.3973712499997,1915.9313549999997,6,17.333333333333332,0.0,52.0,54.0,56,6,6980.12893165773,7157.355279361638,7905.295901843852,7930.596721313867,7955.8975407838825,6,1047.5,1097.5,1222.5,1263.75,1305.0,6,250.5,238.5,424.5,458.25,492.0,6,27.666666666666668,28.0,30.0,31.0,32.0,6,3.334781266671295,3.3786633999552578,3.6861480500083417,3.698635025008116,3.71112200000789
confirmation,stress,stress_design,assumption__radius_min__noise_extreme__scale_75,current,6,6,0,0,9024.343678,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9024.343678,9553.1260015,9945.7482605,9997.73355875,10049.718857,6,37515.88505612579,39036.19849030565,41471.24130049755,41472.41778835586,41473.594276214164,6,229.16666666666666,242.0,284.0,285.5,287,6,204.16666666666666,215.0,256.5,258.25,260,6,34.0,12.0,84.0,88.0,92,6,102.0,36.0,252.0,264.0,276.0,6,8.0,9.0,11.0,11.5,12,6,1139.6134761666665,0.0,3418.8404284999997,3464.975745749999,3511.1110629999994,6,30.0,0.0,90.0,90.0,90,6,7503.177011225159,7807.23969806113,8294.24826009951,8294.48355767117,8294.718855242832,6,1145.8333333333333,1210.0,1420.0,1427.5,1435.0,6,143.5,81.0,291.0,301.5,312.0,6,27.666666666666668,28.0,30.0,31.0,32.0,6,3.10428676668865,3.0866951500065625,3.235643499996513,3.273989100009203,3.312334700021893
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,combined_cover,6,6,0,0,8872.2620605,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8872.2620605,8853.022347,9641.985378000001,9976.023351,10310.061324,6,34965.476965101065,34354.05374027771,38193.48487529246,38904.39573621139,39615.306597130315,6,262.8333333333333,285.5,342.0,349.0,356,6,244.33333333333334,266.5,327.5,334.25,341,6,83.0,80.5,133.0,147.5,162,6,249.0,241.5,399.0,442.5,486.0,6,8.833333333333334,8.0,14.5,14.75,15,6,952.2371645000002,295.09936800000014,2561.6121255000003,2943.4783552500003,3325.344585,6,25.5,7.5,69.0,83.5,98,6,6993.095393020212,6870.810748055542,7638.696975058492,7780.879147242278,7923.061319426063,6,1314.1666666666667,1427.5,1710.0,1745.0,1780.0,6,292.0,283.5,445.5,489.75,534.0,6,28.666666666666668,30.0,32.0,32.0,32.0,6,4.0288906500403145,3.7982519500656053,4.80255565000698,4.982295275025535,5.162034900044091
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,coverage,6,6,0,0,8692.0650605,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8692.0650605,8543.753686,9558.552556499999,9751.05400875,9943.555461,6,34384.491963318644,33611.11356945976,38352.76277330567,38375.27002971256,38397.777286119446,6,262.8333333333333,285.5,342.0,349.0,356,6,244.33333333333334,266.5,327.5,334.25,341,6,61.666666666666664,45.0,124.5,126.25,128,6,185.0,135.0,373.5,378.75,384.0,6,9.166666666666666,8.0,14.5,14.75,15,6,951.4695685,294.4664069999999,2559.9422985,2940.9736147500007,3322.0049310000004,6,25.5,7.5,69.0,83.5,98,6,6876.8983926637275,6722.222713891952,7670.552554661135,7675.054005942511,7679.555457223889,6,1314.1666666666667,1427.5,1710.0,1745.0,1780.0,6,228.0,174.0,420.0,424.5,429.0,6,28.666666666666668,30.0,32.0,32.0,32.0,6,3.4149694166650684,3.351576999993995,3.813782599987462,3.8670270500006154,3.9202715000137687
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_150,current,6,6,0,0,10255.691814666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10255.691814666667,11046.1457275,12371.057085,12623.121278499999,12875.185472,6,41730.959074971535,43403.228635758,50200.28542736861,51448.10639648141,52695.9273655942,6,281.5,314.0,379.0,395.0,411,6,260.3333333333333,290.5,358.0,373.5,389,6,56.666666666666664,55.0,93.5,101.25,109,6,170.0,165.0,280.5,303.75,327.0,6,10.0,11.0,12.5,12.75,13,6,566.4899833333333,0.0,1699.4699499999997,2549.2049249999995,3398.9398999999994,6,12.5,0.0,37.5,56.25,75,6,8346.191814994307,8680.645727151601,10040.057085473722,10289.62127929628,10539.18547311884,6,1407.5,1570.0,1895.0,1975.0,2055.0,6,213.0,204.0,324.0,349.5,375.0,6,28.666666666666668,30.0,32.0,32.0,32.0,6,3.474317416684547,3.4047581999911927,3.972710550064221,4.105578125047032,4.2384457000298426
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,combined_cover,5,5,0,0,9028.8796578,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,5,9028.8796578,9043.691977,9675.164754200001,9784.9767686,9894.788783,5,35287.39828903645,35573.643554787,37315.75030002302,37714.847102939195,38113.94390585537,5,294.6,316,341.2,341.6,342,5,277.2,302,326.0,326.0,326,5,51.4,45,88.80000000000001,99.39999999999999,110,5,154.2,135.0,266.40000000000003,298.2,330.0,5,9.8,12,12.0,12.0,12,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0.0,0.0,0,5,7057.479657807288,7114.7287109574,7463.150060004604,7542.969420587839,7622.788781171073,5,1473.0,1580.0,1706.0,1708.0,1710.0,5,194.4,171.0,307.8,338.4,369.0,5,26.8,26.0,29.200000000000003,29.599999999999998,30.0,5,3.812748660007492,3.604136800044216,4.55391844001133,4.638837020029314,4.723755600047298
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,coverage,5,5,0,0,9126.3618766,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,5,9126.3618766,9320.50668,9717.499016,9831.624069,9945.749122,5,35594.809390206836,35645.61929452559,37764.26072935348,38006.5031707425,38248.74561213152,5,294.6,316,341.2,341.6,342,5,277.2,302,326.0,326.0,326,5,63.4,50,110.6,125.79999999999998,141,5,190.2,150.0,331.8,377.4,423.0,5,9.8,12,12.0,12.0,12,5,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0.0,0.0,0,5,7118.9618780413675,7129.123858905118,7552.852145870696,7601.3006341485,7649.749122426304,5,1473.0,1580.0,1706.0,1708.0,1710.0,5,230.4,186.0,373.20000000000005,417.59999999999997,462.0,5,26.8,26.0,29.200000000000003,29.599999999999998,30.0,5,3.391197460028343,3.358405900071375,3.891006480017677,4.023232240020297,4.155458000022918
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_300,current,5,5,0,0,10895.713233600001,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,5,10895.713233600001,11311.650637,11879.7742434,12005.9292282,12132.084213,5,43206.56616844696,42848.25319427722,47145.87121331929,47780.64613384798,48415.421054376675,5,335.6,356,382.79999999999995,389.40000000000003,396,5,312.6,334,361.8,368.4,375,5,65.6,74,100.6,104.79999999999998,109,5,196.8,222.0,301.8,314.40000000000003,327.0,5,9.2,10,12.6,12.8,13,5,1387.4106488,0.0,3495.8644644,3550.5401492000005,3605.2158340000005,5,40.6,0,102.19999999999999,103.6,105,5,8641.313233689392,8569.650638855444,9429.174242663858,9556.129226769595,9683.084210875335,5,1678.0,1780.0,1914.0,1947.0,1980.0,5,237.0,264.0,341.4,352.2,363.0,5,26.8,26.0,29.200000000000003,29.599999999999998,30.0,5,3.4840730000054463,3.372745499946177,3.837767200032249,3.872887000069022,3.9080068001057953
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,combined_cover,6,6,0,0,8833.647587,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8833.647587,8784.9724305,9600.5163945,9709.217673750001,9817.918953,6,34079.90460251426,33411.49309430306,37514.11327706782,39221.854021819745,40929.59476657166,6,297.0,317.0,376.5,382.75,389,6,278.3333333333333,297.5,361.0,367.0,373,6,64.5,60.5,108.5,116.25,124,6,193.5,181.5,325.5,348.75,372.0,6,8.5,8.5,10.5,11.25,12,6,337.39492083333334,0.0,1012.1847625,1421.1217752500002,1830.0587880000003,6,8.166666666666666,0.0,24.5,32.25,40,6,6815.980920502853,6682.298618860614,7502.822655413564,7844.370804363947,8185.918953314332,6,1485.0,1585.0,1882.5,1913.75,1945.0,6,230.0,214.5,363.0,384.0,405.0,6,24.333333333333332,22.0,30.0,30.0,30.0,6,3.84409646668549,3.7822935500298627,4.357303150056396,4.373902275081491,4.3905014001065865
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,coverage,6,6,0,0,8756.816511666666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8756.816511666666,8622.2865585,9511.987814,9812.483101,10112.978388,6,33853.24922514411,32745.466041060557,38100.89620427039,40027.8940674253,41954.89193058022,6,297.0,317.0,376.5,382.75,389,6,278.3333333333333,297.5,361.0,367.0,373,6,54.0,40.5,93.5,107.75,122,6,162.0,121.5,280.5,323.25,366.0,6,8.166666666666666,8.5,10.0,10.5,11,6,337.39492083333334,0.0,1012.1847625,1421.1217752500002,1830.0587880000003,6,8.166666666666666,0.0,24.5,32.25,40,6,6770.649845028823,6549.093208212111,7620.179240854078,8005.578813485061,8390.978386116043,6,1485.0,1585.0,1882.5,1913.75,1945.0,6,198.5,153.0,319.5,365.25,411.0,6,24.333333333333332,22.0,30.0,30.0,30.0,6,3.3024462666750574,3.2431122999987565,3.706113450054545,3.8311615750717465,3.956209700088948
confirmation,stress,stress_design,assumption__radius_mixed__noise_correlated__scale_75,current,6,6,0,0,10003.595824,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10003.595824,9987.0563055,10629.01183,10633.420772,10637.829714,6,39007.14579454596,39498.93822065659,40684.316923164566,40869.40110367142,41054.48528417828,6,341.1666666666667,365.5,437.0,441.5,446,6,317.0,341.0,415.0,420.0,425,6,39.5,36.0,59.5,61.75,64,6,118.5,108.0,178.5,185.25,192.0,6,7.333333333333333,7.5,9.5,9.75,10,6,2039.9798390000003,2527.0156150000003,3592.9239020000005,3672.726076000001,3752.5282500000003,6,58.333333333333336,70.0,105.0,120.0,135,6,7801.429158909193,7899.787644131318,8136.863384632914,8173.880220734285,8210.897056835656,6,1705.8333333333333,1827.5,2185.0,2207.5,2230.0,6,155.0,141.0,216.0,219.0,222.0,6,24.333333333333332,22.0,30.0,30.0,30.0,6,3.348042599953866,3.3355584499659017,3.6397055499255657,3.6431317749083973,3.646557999891229
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,combined_cover,6,6,0,0,9101.679926333332,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9101.679926333332,9374.515914,9725.931611,9832.6440205,9939.35643,6,34820.066308656904,35947.57956986154,38149.65806962622,38533.220111170784,38916.78215271535,6,317.0,307.5,346.0,352.5,359,6,303.3333333333333,293.5,332.5,338.75,345,6,59.5,37.5,113.5,115.25,117,6,178.5,112.5,340.5,345.75,351.0,6,11.333333333333334,12.0,14.0,14.0,14,6,112.09004400000019,0.0,336.27013200000056,353.99885400000085,371.72757600000114,6,4.666666666666667,0.0,14.0,15.0,16,6,6964.01326173138,7189.515913972309,7629.931613925243,7706.644022234157,7783.35643054307,6,1585.0,1537.5,1730.0,1762.5,1795.0,6,221.0,156.0,382.5,384.75,387.0,6,28.333333333333332,29.0,31.0,31.5,32.0,6,3.8946534833133533,4.022398550005164,4.303122399956919,4.3971172999590635,4.491112199961208
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,coverage,6,6,0,0,9217.261321833334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9217.261321833334,9324.328084,10054.8608105,10164.47067375,10274.080537,6,35232.97327904516,35875.68011821607,39247.764361764785,39536.58352338996,39825.40268501514,6,317.0,307.5,346.0,352.5,359,6,303.3333333333333,293.5,332.5,338.75,345,6,70.5,69.5,105.5,118.25,131,6,211.5,208.5,316.5,354.75,393.0,6,11.333333333333334,12.0,14.0,14.0,14,6,111.85496883333342,0.0,335.56490650000023,352.8573012500003,370.1496960000004,6,4.666666666666667,0.0,14.0,15.0,16,6,7046.594655809032,7175.136023643216,7849.552872352958,7907.316704677993,7965.080537003028,6,1585.0,1537.5,1730.0,1762.5,1795.0,6,254.0,250.5,361.5,399.75,438.0,6,28.333333333333332,29.0,31.0,31.5,32.0,6,3.6244686833233573,3.695974949921947,4.039964199997485,4.122470100002829,4.204976000008173
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_150,current,6,6,0,0,11043.37477,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,11043.37477,10908.229853,11490.546075499999,11694.77335975,11899.000644,6,43205.20718503385,43063.37363745359,45605.23038417754,45732.61680346953,45860.00322276151,6,356.5,353.5,397.5,400.25,403,6,335.5,332.5,376.5,379.75,383,6,71.16666666666667,55.5,116.0,143.5,171,6,213.5,166.5,348.0,430.5,513.0,6,11.333333333333334,11.5,13.0,13.0,13,6,170.23887950000002,0.0,510.71663850000004,766.0749577500001,1021.4332770000001,6,5.333333333333333,0.0,16.0,24.0,32,6,8641.04143700677,8612.674727490717,9121.046076835508,9146.523360693904,9172.000644552301,6,1782.5,1767.5,1987.5,2001.25,2015.0,6,256.0,208.5,390.0,474.0,558.0,6,28.333333333333332,29.0,31.0,31.5,32.0,6,3.3262951666644462,3.2091754999710247,3.6890919999568723,3.762218049931107,3.835344099905342
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,combined_cover,6,6,0,0,9016.1005155,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9016.1005155,9189.194236,9490.79709,9501.416851,9512.036612,6,33425.50257456072,34262.780918640754,35254.67570685901,35510.61964135753,35766.563575856046,6,348.5,354.0,384.5,390.25,396,6,333.6666666666667,338.5,368.0,373.5,379,6,65.5,63.5,110.5,112.25,114,6,196.5,190.5,331.5,336.75,342.0,6,9.5,9.0,12.0,12.0,12,6,98.38039483333326,0.0,295.1411844999998,442.7117767499997,590.2823689999996,6,3.0,0.0,9.0,13.5,18,6,6685.100514912144,6852.55618372815,7050.935141371801,7102.123928271505,7153.312715171209,6,1742.5,1770.0,1922.5,1951.25,1980.0,6,231.5,228.0,363.0,369.0,375.0,6,23.333333333333332,21.0,29.0,29.5,30.0,6,3.6321273333548256,3.448372400016524,4.185084199998528,4.37590485002147,4.566725500044413
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,coverage,6,6,0,0,9183.3617535,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9183.3617535,9267.077475999999,9589.740202500001,9671.36245475,9752.984707,6,33984.3087663913,34082.88737324314,36056.20101582737,36798.06228030872,37539.92354479006,6,348.5,354.0,384.5,390.25,396,6,333.6666666666667,338.5,368.0,373.5,379,6,84.0,81.0,110.5,110.75,111,6,252.0,243.0,331.5,332.25,333.0,6,9.5,9.0,12.0,12.0,12,6,98.38039483333326,0.0,295.1411844999998,442.7117767499997,590.2823689999996,6,3.0,0.0,9.0,13.5,18,6,6796.86175327826,6816.577474648628,7211.240203165475,7359.612456061743,7507.984708958012,6,1742.5,1770.0,1922.5,1951.25,1980.0,6,287.0,273.0,370.5,372.75,375.0,6,23.333333333333332,21.0,29.0,29.5,30.0,6,3.102086166657197,3.0791176999919116,3.574137149960734,3.7267723749391735,3.879407599917613
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_300,current,6,6,0,0,10701.648362333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10701.648362333333,10795.360593,11256.892100000001,11393.747113000001,11530.602126,6,39845.741811669875,39826.01330670816,43717.75015929619,45100.380394246764,46483.010629197335,6,413.3333333333333,419.0,456.5,466.75,477,6,391.5,396.5,433.0,443.0,453,6,72.0,60.5,117.0,136.0,155,6,216.0,181.5,351.0,408.0,465.0,6,9.0,9.0,10.5,10.75,11,6,239.2153106666668,0.0,717.6459320000004,1076.4688980000005,1435.2918640000007,6,9.0,0.0,27.0,40.5,54,6,7969.148362333976,7965.202661341633,8743.550031859239,9020.076078849352,9296.602125839467,6,2066.6666666666665,2095.0,2282.5,2333.75,2385.0,6,251.0,217.5,390.0,444.0,498.0,6,23.333333333333332,21.0,29.0,29.5,30.0,6,3.065128216694575,3.0905502500245348,3.4927651500329375,3.5229233750142157,3.553081599995494
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,combined_cover,6,6,0,0,9049.242412166666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9049.242412166666,9139.407663,9517.576401499999,9603.867861249999,9690.159321,6,34532.045390970976,35629.538317446364,36825.38200076111,37190.58929792647,37555.79659509184,6,322.5,317.5,350.5,358.75,367,6,309.1666666666667,304.5,336.0,345.0,354,6,49.833333333333336,47.5,73.5,78.25,83,6,149.5,142.5,220.5,234.75,249.0,6,11.333333333333334,11.5,13.5,14.25,15,6,146.54182849999975,0.0,439.6254854999993,584.1975542499993,728.7696229999992,6,4.666666666666667,0.0,14.0,17.0,20,6,6906.409078194195,7125.907663489274,7365.076400152222,7438.117859585294,7511.159319018368,6,1612.5,1587.5,1752.5,1793.75,1835.0,6,192.5,189.0,261.0,273.0,285.0,6,28.666666666666668,30.0,32.0,32.0,32.0,6,3.966664816660341,4.026783449982759,4.368243849952705,4.418498874932993,4.468753899913281
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,coverage,6,6,0,0,9228.015618333333,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9228.015618333333,9302.769271000001,10023.477200000001,10302.0372375,10580.597275,6,35123.41142145488,36146.72583757978,38454.50649985971,39458.74643327101,40462.9863666823,6,322.5,317.5,350.5,358.75,367,6,309.1666666666667,304.5,336.0,345.0,354,6,70.0,51.5,122.0,144.5,167,6,210.0,154.5,366.0,433.5,501.0,6,11.333333333333334,11.5,13.5,14.25,15,6,146.24377349999986,0.0,438.7313204999996,583.0268442499994,727.3223679999992,6,4.666666666666667,0.0,14.0,17.0,20,6,7024.682284290978,7229.345167515958,7690.901299971942,7891.749286654201,8092.59727333646,6,1612.5,1587.5,1752.5,1793.75,1835.0,6,253.0,201.0,412.5,479.25,546.0,6,28.666666666666668,30.0,32.0,32.0,32.0,6,3.605197300009119,3.7331261500366963,4.108946649997961,4.172330075030914,4.235713500063866
confirmation,stress,stress_design,assumption__radius_mixed__noise_deterministic__scale_75,current,6,6,0,0,10926.312414166669,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10926.312414166669,11021.4254805,11515.0731215,11629.96308225,11744.853043,6,42714.06207425187,43657.97682817217,46537.01618872027,46968.14070150219,47399.26521428411,6,357.3333333333333,334.5,416.0,432.0,448,6,337.6666666666667,316.5,396.0,413.0,430,6,62.5,63.0,89.5,90.75,92,6,187.5,189.0,268.5,272.25,276.0,6,11.5,12.0,13.5,13.75,14,6,71.0821938333335,0.0,213.2465815000005,319.86987225000075,426.493163000001,6,2.6666666666666665,0.0,8.0,12.0,16,6,8542.812414850376,8731.595365634434,9307.403237744056,9393.62814030044,9479.853042856823,6,1786.6666666666667,1672.5,2080.0,2160.0,2240.0,6,230.5,229.5,315.0,319.5,324.0,6,28.666666666666668,30.0,32.0,32.0,32.0,6,3.4603274499919885,3.533722200023476,3.920717299974058,3.993444499996258,4.066171700018458
confirmation,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,combined_cover,6,6,0,0,8665.710369666667,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,8665.710369666667,8142.2936825,9953.62101,10529.852204,11106.083398,6,35241.88518318456,33355.16546496187,40034.4079956045,42454.91249168647,44875.41698776843,6,227.33333333333334,221.0,281.0,298.0,315,6,206.66666666666666,201.0,259.5,276.75,294,6,68.83333333333333,25.0,168.5,233.25,298,6,206.5,75.0,505.5,699.75,894.0,6,8.666666666666666,8.5,12.0,13.0,14,6,891.7620818333335,836.6989685000008,1838.5872769999996,1851.6414634999996,1864.6956499999997,6,25.333333333333332,20.0,56.0,64.0,72,6,7048.377036636913,6671.033092992374,8006.881599120901,8490.982498337293,8975.083397553686,6,1136.6666666666667,1105.0,1405.0,1490.0,1575.0,6,247.0,109.5,547.5,743.25,939.0,6,27.0,28.0,31.0,31.5,32.0,6,3.9726171499933116,3.581319299992174,5.024494200013578,5.679927850025706,6.335361500037834
confirmation,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,coverage,6,6,0,0,9005.686158833334,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,9005.686158833334,8475.777814000001,10562.431371,10770.6115045,10978.791638,6,36486.76412782138,34938.88907274737,41737.15684742073,43280.5575125928,44823.958177764885,6,227.33333333333334,221.0,281.0,298.0,315,6,206.66666666666666,201.0,259.5,276.75,294,6,99.16666666666667,65.5,211.5,235.25,259,6,297.5,196.5,634.5,705.75,777.0,6,8.666666666666666,8.5,12.0,13.0,14,6,891.4268118333333,836.6989684999999,1837.581467,1850.1327485000002,1862.6840300000003,6,25.333333333333332,20.0,56.0,64.0,72,6,7297.352825564277,6987.777814549474,8347.431369484148,8656.111502518563,8964.791635552978,6,1136.6666666666667,1105.0,1405.0,1490.0,1575.0,6,338.0,240.0,673.5,747.75,822.0,6,27.0,28.0,31.0,31.5,32.0,6,3.5237660833323994,3.337605100008659,4.10578089999035,4.434285949973855,4.76279099995736
confirmation,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_150,current,6,6,0,0,10018.066077166666,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,6,10018.066077166666,9767.188978999999,10936.023669,11065.040212,11194.056755,6,40970.33039319618,41022.24080293056,44040.11834399363,45075.201056420134,46110.283768846646,6,277.3333333333333,279.0,327.5,331.75,336,6,250.83333333333334,252.0,300.5,304.75,309,6,39.666666666666664,11.0,102.5,113.75,125,6,119.0,33.0,307.5,341.25,375.0,6,8.666666666666666,9.0,10.5,11.25,12,6,599.2871188333334,0.0,1797.8613565,2696.7920347500003,3595.722713,6,22.5,0.0,67.5,101.25,135,6,8194.066078639235,8204.448160586111,8808.023668798727,9015.040211284027,9222.05675376933,6,1386.6666666666667,1395.0,1637.5,1658.75,1680.0,6,159.5,72.0,346.5,383.25,420.0,6,27.0,28.0,31.0,31.5,32.0,6,3.370303683312765,3.3754151999601163,3.7646029500174336,3.9021034750330728,4.039604000048712
confirmation,stress,stress_design,assumption__radius_mixed__noise_extreme__scale_300,combined_cover,5,5,0,0,8657.0736256,Synthetic design; no pooling across pools; time/tail quantiles conditional on completion.,5,8657.0736256,8561.940216,9033.3890324,9180.5303852,9327.671738,5,34175.368129389615,34659.70108879497,35788.56084076967,35800.95976824323,35813.358695716786,5,266.0,274,308.0,315.0,322,5,245.0,252,286.4,293.2,300,5,62.0,69,107.4,120.19999999999999,133,5,186.0,207.0,322.20000000000005,360.59999999999997,399.0,5,9.6,11,11.0,11.0,11,5,953.3263402,1184.4626019999987,1805.8298988000008,1835.3205974000007,1864.8112960000008,5,31.0,35,62.4,67.19999999999999,72,5,6835.073625877923,6931.940217758995,7157.712168153934,7160.191953648646,7162.671739143358,5,1330.0,1370.0,1540.0,1575.0,1610.0,5,222.6,240.0,362.4,400.2,438.0,5,24.4,26.0,27.200000000000003,27.6,28.0,5,3.9869016400305552,3.7952743000350893,4.632146360049956,4.840377180045471,5.048608000040986
